"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX7759984","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_2.fastq.gz","SRR11122984","SRX7759984","SAMN14145883","SRS6178945","PRJNA607761","SRP250144","SRA1045311","GSM4322462_r1","GSM4322462","GSM4322462","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","3174376345","21049801","5702","Trypanosoma brucei brucei","NS352_ssRNAd_HAT2KD2T1_48h_1","NextSeq 500 sequencing: GSM4322462: NS352_ssRNAd_HAT2KD2T1_48h_1 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS352_ssRNAd_HAT2KD2T1_48h_1","5e28438a028322fc995593fe9d3b8ef5;84c2a9d0bfa26c2b9ea750f3286baad6","737075783;714196452","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/084/SRR11122984/SRR11122984_2.fastq.gz"
"SRX7759985","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_2.fastq.gz","SRR11122985","SRX7759985","SAMN14145875","SRS6178946","PRJNA607761","SRP250144","SRA1045311","GSM4322463_r1","GSM4322463","GSM4322463","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","3114537954","20642909","5702","Trypanosoma brucei brucei","NS353_ssRNAd_HAT2KD2T1_48h_2","NextSeq 500 sequencing: GSM4322463: NS353_ssRNAd_HAT2KD2T1_48h_2 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS353_ssRNAd_HAT2KD2T1_48h_2","c0ab2faa86f4e57218c26f181694a32f;25a485a21c8b3f0e3af76b4ef634251c","706500866;693268965","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/085/SRR11122985/SRR11122985_2.fastq.gz"
"SRX7759986","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_2.fastq.gz","SRR11122986","SRX7759986","SAMN14145874","SRS6178947","PRJNA607761","SRP250144","SRA1045311","GSM4322464_r1","GSM4322464","GSM4322464","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","3509259258","23392972","5702","Trypanosoma brucei brucei","NS354_ssRNAd_HAT2KD2T1_48h_3","NextSeq 500 sequencing: GSM4322464: NS354_ssRNAd_HAT2KD2T1_48h_3 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS354_ssRNAd_HAT2KD2T1_48h_3","c4247e2024ba2750d116cf29372f6fbe;807628266237248435a54475c61562f3","828884725;814611273","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/086/SRR11122986/SRR11122986_2.fastq.gz"
"SRX7759987","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_2.fastq.gz","SRR11122987","SRX7759987","SAMN14145879","SRS6178948","PRJNA607761","SRP250144","SRA1045311","GSM4322465_r1","GSM4322465","GSM4322465","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","3229162662","21549125","5702","Trypanosoma brucei brucei","NS524_ssRNAseq_HAT1KD2T1_48h_1","NextSeq 500 sequencing: GSM4322465: NS524_ssRNAseq_HAT1KD2T1_48h_1 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS524_ssRNAseq_HAT1KD2T1_48h_1","49d91f5c8fbd167aabadce17e0423704;eacf0f8c113039620731a95d57603a95","709350655;718912183","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/087/SRR11122987/SRR11122987_2.fastq.gz"
"SRX7759988","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_2.fastq.gz","SRR11122988","SRX7759988","SAMN14145878","SRS6178949","PRJNA607761","SRP250144","SRA1045311","GSM4322466_r1","GSM4322466","GSM4322466","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","3101461539","20683939","5702","Trypanosoma brucei brucei","NS525_ssRNAseq_HAT1KD2T1_48h_2","NextSeq 500 sequencing: GSM4322466: NS525_ssRNAseq_HAT1KD2T1_48h_2 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS525_ssRNAseq_HAT1KD2T1_48h_2","189f3a85d17f50b3c46e783531602b0b;3a91e6ec8a72c46975da85446feb4451","728033994;740602344","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/088/SRR11122988/SRR11122988_2.fastq.gz"
"SRX7759989","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_2.fastq.gz","SRR11122989","SRX7759989","SAMN14145876","SRS6178950","PRJNA607761","SRP250144","SRA1045311","GSM4322467_r1","GSM4322467","GSM4322467","GSE145622","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","2837204772","18908839","5702","Trypanosoma brucei brucei","NS526_ssRNAseq_HAT1KD2T1_48h_3","NextSeq 500 sequencing: GSM4322467: NS526_ssRNAseq_HAT1KD2T1_48h_3 Trypanosoma brucei brucei RNA-Seq","RNA-seq datasets of Trypanosoma brucei WT cells and 2T1 cells, which were depleted of HAT1 or HAT2 for 48 h","NS526_ssRNAseq_HAT1KD2T1_48h_3","8fa3335ab044c15bcf3899707b99e200;bcdfdade0fd0453669379c15c0a21e39","668448405;689724527","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR111/089/SRR11122989/SRR11122989_2.fastq.gz"
"SRX8026894","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_2.fastq.gz","SRR11449135","SRX8026894","SAMN14485947","SRS6399348","PRJNA616268","SRP254557","SRA1060444","GSM4443928_r1","GSM4443928","GSM4443928","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","6317286000","21057620","5702","Trypanosoma brucei brucei","CSKO_s_1","Illumina NovaSeq 6000 sequencing: GSM4443928: CSKO_s_1 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CSKO_s_1","203e3ff1b98c2dae2e0b8571b10dd706;42b25af5cceeb1fdf9342cad81ab64ad","1375331545;1441050890","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/035/SRR11449135/SRR11449135_2.fastq.gz"
"SRX8026895","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_2.fastq.gz","SRR11449136","SRX8026895","SAMN14485946","SRS6399349","PRJNA616268","SRP254557","SRA1060444","GSM4443929_r1","GSM4443929","GSM4443929","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","5909567100","19698557","5702","Trypanosoma brucei brucei","CSKO_s_2","Illumina NovaSeq 6000 sequencing: GSM4443929: CSKO_s_2 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CSKO_s_2","03d60ec9de51dbedba8c74da58ea3d96;55662615784a029fdccc2b58daae3ff2","1278038848;1347605656","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/036/SRR11449136/SRR11449136_2.fastq.gz"
"SRX8026896","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_2.fastq.gz","SRR11449137","SRX8026896","SAMN14485953","SRS6399350","PRJNA616268","SRP254557","SRA1060444","GSM4443930_r1","GSM4443930","GSM4443930","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","5608098300","18693661","5702","Trypanosoma brucei brucei","CSKO_s_3","Illumina NovaSeq 6000 sequencing: GSM4443930: CSKO_s_3 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CSKO_s_3","1767ab0744efb2f907e604f8b06cdac1;1d1fb08ed428fbe79fca150a43d9459e","1216268892;1259176944","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/037/SRR11449137/SRR11449137_2.fastq.gz"
"SRX8026897","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_2.fastq.gz","SRR11449138","SRX8026897","SAMN14485952","SRS6399351","PRJNA616268","SRP254557","SRA1060444","GSM4443931_r1","GSM4443931","GSM4443931","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","7139059200","23796864","5702","Trypanosoma brucei brucei","CKO_s_1","Illumina NovaSeq 6000 sequencing: GSM4443931: CKO_s_1 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CKO_s_1","b7b62cad30586976d9bf40edf514cd9c;42e6b63db961e08ad3088bace9482a59","1533778426;1607071006","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/038/SRR11449138/SRR11449138_2.fastq.gz"
"SRX8026898","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_2.fastq.gz","SRR11449139","SRX8026898","SAMN14485951","SRS6399352","PRJNA616268","SRP254557","SRA1060444","GSM4443932_r1","GSM4443932","GSM4443932","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","6306988200","21023294","5702","Trypanosoma brucei brucei","CKO_s_2","Illumina NovaSeq 6000 sequencing: GSM4443932: CKO_s_2 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CKO_s_2","c3eb47d84fe242acaef0818dc41b333d;7ec6330c1aa17e91c0e579cba2ce92f8","1358351132;1409902561","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/039/SRR11449139/SRR11449139_2.fastq.gz"
"SRX8026899","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_2.fastq.gz","SRR11449140","SRX8026899","SAMN14485950","SRS6399353","PRJNA616268","SRP254557","SRA1060444","GSM4443933_r1","GSM4443933","GSM4443933","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","5551169100","18503897","5702","Trypanosoma brucei brucei","CKO_s_3","Illumina NovaSeq 6000 sequencing: GSM4443933: CKO_s_3 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","CKO_s_3","07b0c92fc981ec7db64edf9764af9ad8;5730bc1340ca48381253555ea55da941","1208761655;1248972060","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/040/SRR11449140/SRR11449140_2.fastq.gz"
"SRX8026900","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_2.fastq.gz","SRR11449141","SRX8026900","SAMN14485949","SRS6399354","PRJNA616268","SRP254557","SRA1060444","GSM4443934_r1","GSM4443934","GSM4443934","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","7505638500","25018795","5702","Trypanosoma brucei brucei","NLS_5A_1","Illumina NovaSeq 6000 sequencing: GSM4443934: NLS_5A_1 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","NLS_5A_1","0eb3c16c79b7d5da35ab43b994371060;456ee253af592619d0d3dce1b5e31c8f","1689432226;1713939090","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/041/SRR11449141/SRR11449141_2.fastq.gz"
"SRX8026901","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_2.fastq.gz","SRR11449142","SRX8026901","SAMN14485948","SRS6399355","PRJNA616268","SRP254557","SRA1060444","GSM4443935_r1","GSM4443935","GSM4443935","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","7581687600","25272292","5702","Trypanosoma brucei brucei","NLS_5A_2","Illumina NovaSeq 6000 sequencing: GSM4443935: NLS_5A_2 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","NLS_5A_2","8983517e1a0de66685589388429fe329;e66c0c146a25496e4912e0fa15e48791","1699542435;1717617076","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/042/SRR11449142/SRR11449142_2.fastq.gz"
"SRX8026902","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_2.fastq.gz","SRR11449143","SRX8026902","SAMN14485957","SRS6399356","PRJNA616268","SRP254557","SRA1060444","GSM4443936_r1","GSM4443936","GSM4443936","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","7359024900","24530083","5702","Trypanosoma brucei brucei","NLS_5A_3","Illumina NovaSeq 6000 sequencing: GSM4443936: NLS_5A_3 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","NLS_5A_3","ee1240c3add6806124f0318ebf31a33e;74d2693e9fcfc8502041c6ee58f94457","1649773282;1675252227","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/043/SRR11449143/SRR11449143_2.fastq.gz"
"SRX8026903","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_2.fastq.gz","SRR11449144","SRX8026903","SAMN14485956","SRS6399357","PRJNA616268","SRP254557","SRA1060444","GSM4443937_r1","GSM4443937","GSM4443937","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","6212863200","20709544","5702","Trypanosoma brucei brucei","SD_NLS_1","Illumina NovaSeq 6000 sequencing: GSM4443937: SD_NLS_1 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","SD_NLS_1","5643f8ef770d8dc439481c47625f7546;97d50dce8d8d80c2688d6eaa9ff525b2","1471646761;1527559223","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/044/SRR11449144/SRR11449144_2.fastq.gz"
"SRX8026904","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_1.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_2.fastq.gz","SRR11449145","SRX8026904","SAMN14485955","SRS6399358","PRJNA616268","SRP254557","SRA1060444","GSM4443938_r1","GSM4443938","GSM4443938","GSE147734","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina NovaSeq 6000","ILLUMINA","8307260700","27690869","5702","Trypanosoma brucei brucei","SD_NLS_2","Illumina NovaSeq 6000 sequencing: GSM4443938: SD_NLS_2 Trypanosoma brucei brucei RNA-Seq","TbRAP1's dsDNA binding activity plays an important role in subtelomeric gene expression regulation","SD_NLS_2","df679a724b3a25dda041cf51f745aca6;700d538467486704f8f6815997e478c2","1871460136;1901486463","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR114/045/SRR11449145/SRR11449145_2.fastq.gz"
